VisitID,UserID,SessionID,PageURL,ReferrerURL,Timestamp,Country,Browser,OperatingSystem,DeviceType,PageLoadTime,PageResponseTime,Clicks,SessionDuration,PageViews,Conversion,BounceRate,CampaignSource,AdClicks,Revenue
152,868,9461,http://www.cox-fuentes.info/,https://hays-camacho.com/,2024-05-11 20:46:58,Bulgaria,Opera,Windows,Mobile,0.39,894,14,660,36,0,1,LinkedIn,5,186.0
153,1873,84613,http://hurley.net/,https://andrews.info/,2024-03-04 10:03:07,Equatorial Guinea,Opera,Mac OS,Desktop,7.21,1639,8,3155,8,1,1,Facebook,4,64.31
154,1740,27295,http://www.miller.com/,https://stewart-nunez.com/,2024-07-16 22:25:53,Martinique,Chrome,Windows,Tablet,3.41,652,17,3392,27,0,0,Instagram,0,103.31
155,1991,10818,https://lee-brooks.biz/,https://www.campbell.info/,2024-05-19 01:00:35,Philippines,Safari,Mac OS,Mobile,6.93,1460,5,2488,37,0,0,Twitter,4,420.17
156,325,74351,https://payne-frank.com/,http://www.chung.com/,2024-07-12 22:13:29,French Guiana,Firefox,Linux,Tablet,2.61,1425,16,428,38,0,0,Instagram,1,356.54
157,296,59443,http://www.smith.com/,http://www.andrews-thomas.com/,2024-01-20 22:03:38,Martinique,Edge,Mac OS,Mobile,5.72,819,14,3533,45,0,1,Google,0,96.07
158,1404,20735,http://www.sanchez-wilson.biz/,https://www.kim-ortiz.com/,2024-04-14 11:38:52,Guam,Firefox,iOS,Mobile,9.27,246,7,3093,43,1,1,Twitter,0,445.57
159,1882,60972,https://weber.com/,http://www.dean.com/,2024-01-02 07:22:43,Jamaica,Chrome,Linux,Tablet,5.55,1711,18,2705,47,1,0,Twitter,2,74.59
160,764,89664,https://walters.com/,http://www.dominguez.com/,2024-02-15 23:01:22,Estonia,Safari,Windows,Desktop,5.57,1422,19,2854,24,1,0,Facebook,2,55.92
161,23,80686,https://www.king.com/,https://www.miller.com/,2024-06-09 18:44:56,South Georgia and the South Sandwich Islands,Firefox,iOS,Desktop,7.06,598,12,2261,11,1,1,Facebook,7,100.08
162,979,5558,https://www.brown.com/,https://www.brennan-long.net/,2024-04-07 13:27:18,Congo,Opera,iOS,Tablet,2.4,1929,14,2539,27,0,1,Twitter,0,64.62
163,149,46352,https://www.wade.com/,https://www.turner-king.com/,2024-03-01 09:35:53,Cyprus,Edge,Android,Desktop,1.1,753,4,1051,28,1,0,Twitter,6,232.24
164,1545,84418,http://www.hodges-garcia.com/,http://lawson-phillips.com/,2024-06-06 23:47:53,Italy,Safari,iOS,Tablet,6.18,127,3,2062,41,1,1,Twitter,5,140.03
165,1103,47238,https://www.wilkinson-lee.net/,http://small.biz/,2024-05-18 19:48:35,Morocco,Safari,Mac OS,Desktop,4.56,1044,19,719,27,1,0,Google,2,4.14
166,1724,63167,http://hoover.com/,http://butler.net/,2024-03-08 05:52:34,Grenada,Chrome,Mac OS,Desktop,6.55,343,5,3015,8,1,1,Twitter,7,332.29
167,980,53127,http://perez-webb.com/,https://www.duke-gonzales.net/,2024-06-30 00:11:11,French Guiana,Safari,Linux,Tablet,8.47,1273,7,2192,22,1,1,LinkedIn,9,176.48
168,463,4851,http://www.hughes.net/,https://mitchell.com/,2024-04-04 23:10:16,Lebanon,Firefox,Android,Tablet,6.55,334,12,2777,19,1,0,Facebook,6,205.66
169,1833,55823,http://williams.com/,http://www.hart-owens.com/,2024-04-14 00:26:08,Cote d'Ivoire,Edge,Mac OS,Tablet,8.37,1748,16,1882,33,1,0,Instagram,6,229.75
170,1922,5150,http://www.richards.biz/,http://leonard-boyle.org/,2024-01-13 10:00:27,United States Minor Outlying Islands,Opera,Linux,Tablet,3.05,1018,11,3496,4,0,0,Google,4,219.47
171,159,94235,http://jennings-maddox.com/,http://peterson-guzman.org/,2024-05-02 22:43:35,Burkina Faso,Opera,Mac OS,Mobile,4.57,576,6,1368,12,0,0,Google,6,223.3
172,653,98855,http://www.garcia.com/,https://mcdaniel.org/,2024-06-08 18:12:43,Sri Lanka,Edge,iOS,Tablet,2.62,669,18,3448,7,1,1,Facebook,0,469.47
173,1481,21377,http://bird-donaldson.org/,http://cochran-hill.net/,2024-01-14 17:29:53,Faroe Islands,Opera,Mac OS,Mobile,9.87,966,6,518,6,0,0,Facebook,7,399.67
174,848,5584,https://norton.com/,https://berg-reilly.com/,2024-03-20 06:04:58,Cook Islands,Safari,Mac OS,Mobile,0.71,470,7,923,29,0,0,Instagram,6,143.92
175,1549,38348,https://roberts.com/,https://ali.com/,2024-05-06 17:05:27,Belize,Edge,Linux,Tablet,4.36,1859,5,7,4,0,1,Facebook,1,390.5
176,1121,81931,http://roberts.net/,http://nelson.com/,2024-07-14 07:38:12,Malaysia,Chrome,Mac OS,Desktop,9.02,1621,13,126,2,1,0,LinkedIn,5,388.66
177,1643,62176,http://smith.biz/,http://lambert.com/,2024-04-07 00:38:42,Canada,Safari,Mac OS,Mobile,6.4,1575,2,2963,26,0,1,Twitter,3,131.8
178,253,73723,http://hughes.com/,http://hall.com/,2024-03-13 06:21:18,Canada,Chrome,Mac OS,Mobile,4.07,702,11,1065,38,0,1,Instagram,4,400.74
179,177,18838,https://www.campbell.com/,http://walker.com/,2024-02-08 14:29:08,Croatia,Opera,iOS,Mobile,0.73,1243,16,2432,12,0,1,Google,1,385.69
180,651,73454,https://west.com/,https://www.wheeler.org/,2024-03-13 10:09:43,Luxembourg,Firefox,Mac OS,Mobile,1.41,1958,0,651,22,0,0,Facebook,5,370.33
181,348,53863,http://thompson.com/,http://freeman-garcia.com/,2024-02-02 20:22:08,Palau,Edge,Linux,Desktop,6.65,1717,7,2110,14,0,1,Instagram,2,151.36
182,1872,96229,http://www.moore.com/,http://aguilar.org/,2024-04-01 09:03:56,Angola,Edge,Mac OS,Desktop,8.94,972,7,624,36,0,0,Twitter,2,183.12
183,563,38457,https://jackson-woods.net/,https://www.adkins-dalton.org/,2024-05-31 08:29:52,Christmas Island,Opera,Mac OS,Tablet,1.57,469,19,701,43,0,0,Facebook,0,208.87
184,1675,73089,https://clark.com/,https://www.stevens.biz/,2024-01-07 07:59:18,Norway,Opera,Windows,Mobile,5.68,1974,6,1207,9,1,1,LinkedIn,2,442.01
185,1602,17634,http://www.russell.com/,https://www.duncan.com/,2024-05-22 12:33:09,Samoa,Edge,iOS,Tablet,3.46,1705,15,3376,48,1,1,Instagram,4,239.15
186,1871,12730,https://www.martinez-burch.biz/,https://www.andrews-miller.com/,2024-02-17 21:39:11,Belarus,Edge,iOS,Desktop,7.56,1301,10,2699,2,0,1,Twitter,6,412.19
187,1441,77152,http://jones.biz/,https://reynolds.com/,2024-06-03 00:15:07,Christmas Island,Safari,Android,Desktop,1.95,1286,6,3349,12,1,1,LinkedIn,1,488.29
188,367,69094,http://www.butler.com/,http://johnson.biz/,2024-01-09 21:00:52,Azerbaijan,Safari,Windows,Tablet,7.03,253,11,2599,47,0,0,Twitter,6,370.78
189,1529,25845,http://www.willis.com/,https://griffin.org/,2024-07-15 09:43:31,Solomon Islands,Opera,Windows,Tablet,1.91,949,4,928,46,0,0,LinkedIn,5,7.6
190,942,31376,https://www.irwin-harris.net/,http://www.bartlett.org/,2024-02-08 01:13:57,Falkland Islands (Malvinas),Edge,Mac OS,Tablet,3.88,1080,5,3366,6,0,0,Twitter,2,168.23
191,988,83475,https://murphy.com/,https://www.thomas-briggs.org/,2024-04-06 20:44:49,Cameroon,Safari,Mac OS,Tablet,8.68,1289,2,3435,4,0,1,Instagram,3,268.98
192,1912,56075,https://www.rhodes.com/,https://www.garcia.com/,2024-06-02 01:45:25,Jordan,Chrome,Windows,Tablet,6.65,1474,19,704,24,1,0,Twitter,8,469.04
193,286,48244,https://jenkins.com/,http://www.munoz.org/,2024-03-31 13:21:31,Oman,Edge,Android,Tablet,1.63,1248,0,2667,39,1,0,LinkedIn,2,362.02
194,1842,83084,https://rivera-brooks.com/,http://www.rodriguez.com/,2024-01-04 01:17:35,Lithuania,Firefox,Mac OS,Mobile,5.82,1476,3,719,30,1,1,LinkedIn,8,119.73
195,1624,81345,https://king.com/,http://james-khan.com/,2024-04-03 10:42:39,Iraq,Edge,Android,Mobile,3.49,158,7,2436,1,0,0,Instagram,5,180.54
196,798,60896,http://www.acosta-riley.org/,https://www.jones.com/,2024-01-27 08:42:10,Bosnia and Herzegovina,Firefox,Android,Desktop,7.17,1785,9,2802,6,1,0,Google,8,130.83
197,1784,36198,https://www.hall.biz/,https://www.powell.biz/,2024-04-07 15:39:36,Angola,Edge,iOS,Desktop,6.31,359,2,2943,13,0,0,LinkedIn,2,297.26
198,1072,52054,http://www.williams.org/,https://www.newman.com/,2024-01-12 12:25:37,Dominican Republic,Chrome,iOS,Desktop,0.45,518,8,2382,16,0,0,Instagram,5,28.35
199,191,87375,http://vargas.com/,https://scott-morgan.com/,2024-03-15 09:02:57,Jersey,Firefox,iOS,Desktop,1.59,1901,8,3143,42,1,0,Instagram,3,65.35
200,1357,29025,http://www.anderson.com/,http://hall.com/,2024-05-25 14:43:44,Australia,Firefox,Linux,Desktop,4.95,997,11,2519,46,1,1,Facebook,8,314.48
201,1060,14553,https://vazquez.org/,http://www.howard.com/,2024-03-12 05:57:20,Azerbaijan,Safari,iOS,Desktop,5.34,1397,1,924,47,0,0,Twitter,6,494.46
202,1501,91736,https://adkins.com/,http://www.lynch.net/,2024-04-14 15:15:52,Jersey,Safari,Linux,Mobile,3.31,1571,12,1260,43,1,1,Twitter,0,430.36
203,688,88834,http://sandoval.biz/,https://nunez.com/,2024-06-21 11:38:23,Peru,Firefox,Android,Desktop,7.97,1293,11,1070,26,1,0,LinkedIn,6,390.75
204,1692,86129,http://campbell-duncan.info/,http://oliver-levy.com/,2024-06-29 14:43:39,Saint Pierre and Miquelon,Edge,Linux,Desktop,1.81,1897,11,3578,22,1,1,Facebook,8,329.69
205,1738,17711,http://stone-curtis.com/,http://webb.com/,2024-06-23 14:14:30,United States Minor Outlying Islands,Safari,Android,Tablet,4.15,894,1,197,40,1,0,Twitter,4,65.32
206,555,68957,http://chan-ramos.org/,https://www.scott.com/,2024-03-31 03:00:22,Morocco,Edge,Mac OS,Desktop,2.9,823,15,642,30,1,1,LinkedIn,3,224.08
207,1191,80705,https://johnson.biz/,https://www.cantrell.biz/,2024-05-17 03:04:58,Saint Pierre and Miquelon,Firefox,Linux,Tablet,3.11,1947,16,2647,47,0,1,Google,4,85.07
208,570,48751,https://www.roberts.info/,http://johnson.com/,2024-07-17 14:15:21,Guyana,Edge,Mac OS,Mobile,4.2,1937,10,2456,39,0,1,Facebook,4,401.13
209,61,63007,http://www.smith.org/,http://jackson.info/,2024-03-19 23:35:37,Saint Helena,Opera,iOS,Desktop,9.43,921,11,3577,19,1,0,Twitter,6,336.0
210,1161,36749,http://smith.biz/,https://www.gray.com/,2024-07-24 17:45:42,New Caledonia,Firefox,iOS,Desktop,9.41,1669,16,1304,5,0,0,Facebook,8,72.2
211,598,54009,https://wilson.info/,http://schneider.com/,2024-06-02 03:52:35,Iceland,Firefox,Mac OS,Mobile,1.85,1071,1,1244,28,1,0,Google,2,207.71
212,712,65756,https://martin-francis.net/,https://www.reynolds.com/,2024-02-10 18:40:54,Myanmar,Edge,Android,Mobile,7.81,1237,13,2532,45,0,1,Google,6,397.28
213,1415,27290,http://www.guerrero-salazar.com/,http://www.jimenez-neal.info/,2024-07-17 02:05:02,Australia,Edge,iOS,Tablet,4.51,1879,9,3285,31,1,1,Twitter,8,207.31
214,1114,44163,http://moody.com/,https://carr-williams.com/,2024-01-30 00:03:57,Tunisia,Opera,Windows,Tablet,8.21,1005,1,3529,24,1,0,LinkedIn,1,214.37
215,1875,69614,http://washington.biz/,https://www.thompson.biz/,2024-02-25 01:15:19,Turkmenistan,Safari,Mac OS,Desktop,0.77,1722,4,3406,2,0,1,Instagram,0,104.98
216,1336,96851,http://morgan-holmes.com/,https://www.willis.com/,2024-03-13 13:43:37,Andorra,Edge,iOS,Mobile,8.2,389,10,740,7,0,0,Twitter,2,241.31
217,606,72656,https://www.terrell.biz/,https://www.ayala.org/,2024-07-07 03:04:32,Monaco,Firefox,Linux,Mobile,0.25,1568,8,2141,47,1,1,LinkedIn,4,153.39
218,606,67723,https://johnson.info/,http://hunter-parker.com/,2024-02-22 05:37:07,Sudan,Safari,Mac OS,Desktop,4.27,880,16,1760,6,1,0,Instagram,8,406.86
219,573,69343,http://paul.info/,https://chavez-wallace.com/,2024-03-31 13:20:47,Montenegro,Edge,iOS,Mobile,3.66,728,15,1479,31,1,0,Facebook,7,276.09
220,1356,14571,https://harrison-walsh.com/,https://www.callahan.com/,2024-06-26 19:55:13,Svalbard & Jan Mayen Islands,Safari,Mac OS,Mobile,8.32,656,15,2652,3,0,0,Twitter,8,178.34
221,877,41676,http://carson.biz/,http://www.simon-ramirez.com/,2024-02-26 22:24:25,Jamaica,Firefox,Linux,Tablet,1.9,278,4,350,20,1,0,LinkedIn,3,409.04
222,180,12228,https://reed.com/,http://smith.com/,2024-05-26 19:00:48,Zimbabwe,Safari,Android,Tablet,9.5,268,7,3334,27,1,1,Instagram,1,383.58
223,834,17007,http://www.delgado.info/,https://malone.org/,2024-06-05 13:51:27,Cambodia,Edge,iOS,Desktop,2.11,1592,8,1779,37,0,0,Instagram,7,258.01
224,1392,34538,https://glover.com/,http://white-lee.info/,2024-06-06 04:25:17,Jamaica,Opera,Linux,Tablet,8.24,657,10,2281,26,0,1,Google,9,51.54
225,150,42479,https://www.edwards-edwards.com/,https://www.raymond.com/,2024-01-12 06:55:29,Taiwan,Firefox,Mac OS,Mobile,2.88,1719,9,2541,2,1,1,Instagram,2,31.32
226,1201,48273,https://www.davidson-cruz.com/,http://garcia-scott.com/,2024-01-14 07:17:21,United States Virgin Islands,Firefox,Windows,Desktop,8.38,1511,2,3225,1,1,0,Google,4,302.44
227,1100,58626,http://www.anderson.com/,https://lambert-brown.com/,2024-03-14 06:28:56,Myanmar,Safari,Linux,Desktop,3.89,396,3,1463,9,0,0,LinkedIn,3,352.62
228,1956,62872,https://valencia-fernandez.info/,http://parker.com/,2024-04-09 19:16:04,Macao,Safari,Mac OS,Desktop,9.29,386,8,1055,47,1,1,LinkedIn,4,325.35
229,452,82388,https://www.hunter-smith.net/,http://www.johnson-baker.com/,2024-07-22 02:57:29,New Caledonia,Firefox,Mac OS,Desktop,8.88,1962,17,43,10,1,0,Google,4,459.49
230,522,22727,http://www.skinner-jordan.com/,http://www.williams.com/,2024-06-27 13:02:56,Qatar,Edge,Android,Desktop,3.01,365,3,942,45,1,0,Instagram,2,494.15
231,1944,40174,http://bailey.com/,https://www.thornton.biz/,2024-01-20 16:37:02,Hong Kong,Safari,Mac OS,Desktop,6.53,1320,12,841,18,1,1,Google,7,452.06
232,240,52072,http://knight.com/,http://zuniga.com/,2024-04-28 00:43:07,Falkland Islands (Malvinas),Firefox,Mac OS,Mobile,6.86,164,1,2663,1,0,0,Facebook,4,407.15
233,1186,94455,http://wells.com/,https://smith.com/,2024-07-22 12:58:04,Luxembourg,Safari,iOS,Desktop,0.89,1913,7,1218,27,1,1,Twitter,3,325.31
234,1939,3776,http://allen.net/,https://griffin.org/,2024-04-14 18:46:30,Vanuatu,Chrome,iOS,Desktop,9.33,1870,2,1414,45,0,0,Twitter,4,391.75
235,741,25225,https://taylor.com/,https://www.herrera.com/,2024-07-13 20:00:18,Isle of Man,Edge,Mac OS,Desktop,8.7,859,13,1319,29,0,0,Google,2,286.04
236,868,19429,http://www.fowler.biz/,https://keith-brooks.com/,2024-03-08 21:33:18,Slovenia,Chrome,Android,Tablet,6.73,743,0,2753,29,0,0,Instagram,1,249.49
237,1486,54185,https://wilkins.com/,https://perez-deleon.com/,2024-05-05 07:38:49,Malta,Firefox,Linux,Desktop,9.57,1415,6,3401,39,1,0,LinkedIn,4,148.19
238,1729,30627,https://www.johnson.com/,http://lee-howard.net/,2024-04-26 07:30:44,Bosnia and Herzegovina,Opera,Mac OS,Mobile,7.74,841,4,134,12,0,0,Instagram,0,243.4
239,874,84393,http://rivas-kennedy.org/,https://www.frye-johnson.com/,2024-05-28 13:56:59,Azerbaijan,Safari,Android,Tablet,2.45,808,8,1143,44,1,1,LinkedIn,8,121.39
240,125,70092,http://dean.com/,https://bryan.com/,2024-06-04 20:29:50,Solomon Islands,Opera,Linux,Desktop,4.17,290,18,564,30,0,0,Twitter,2,235.17
241,1225,34195,http://dyer.com/,http://harris.biz/,2024-01-15 19:46:27,Pitcairn Islands,Safari,Windows,Tablet,7.75,829,5,693,39,1,1,Facebook,0,59.52
242,784,76312,http://www.palmer.com/,https://james.com/,2024-07-22 07:00:02,Germany,Edge,iOS,Mobile,10.0,322,18,3480,6,1,1,Instagram,8,208.06
243,1706,47431,https://www.lowery.com/,http://www.jones.com/,2024-07-12 09:40:19,Holy See (Vatican City State),Opera,Linux,Mobile,4.58,1637,14,1438,47,0,0,Facebook,9,467.51
244,873,29481,https://www.thompson.net/,http://cook.com/,2024-06-15 05:47:31,Luxembourg,Edge,Mac OS,Mobile,0.96,988,0,1309,12,0,0,Twitter,3,396.72
245,57,35182,https://www.morgan-hodges.com/,http://suarez.com/,2024-06-09 03:10:21,United States Minor Outlying Islands,Firefox,iOS,Mobile,4.23,814,3,459,49,0,1,LinkedIn,0,394.95
246,153,98708,http://chaney.com/,https://crawford-schroeder.org/,2024-02-12 11:56:21,Montenegro,Firefox,Linux,Tablet,3.42,177,4,793,25,1,0,Facebook,4,0.86
247,1313,37381,https://www.brown-brown.com/,http://www.ayala.net/,2024-06-18 14:22:37,Bosnia and Herzegovina,Opera,Mac OS,Mobile,0.45,1295,11,3006,9,1,0,Instagram,4,235.76
248,675,54017,http://mcbride.com/,http://mays.com/,2024-02-13 07:15:40,Niger,Edge,iOS,Mobile,8.98,1214,14,2355,27,0,0,Google,0,486.55
249,1077,29601,https://www.mcdonald.org/,https://www.brown.com/,2024-02-10 21:44:26,Azerbaijan,Edge,Windows,Tablet,0.55,799,17,715,22,0,1,LinkedIn,2,187.38
250,885,23507,https://www.smith.net/,http://www.castillo.com/,2024-06-30 12:05:12,Armenia,Opera,Android,Desktop,0.3,1640,2,242,38,0,0,Facebook,3,86.35
251,1703,88398,https://www.bradley.org/,http://www.weaver.info/,2024-04-24 19:21:24,Sweden,Firefox,Android,Tablet,8.39,404,6,826,22,1,0,LinkedIn,5,167.56
252,1110,67853,http://gill-hanson.com/,http://hernandez.com/,2024-01-30 18:55:12,Liberia,Safari,iOS,Mobile,0.36,1348,6,805,17,1,0,LinkedIn,0,39.48
253,548,89685,http://cox-weaver.com/,http://carter-orozco.org/,2024-05-19 17:20:34,Lao People's Democratic Republic,Edge,Linux,Desktop,0.66,1136,12,3049,3,1,0,Twitter,2,422.38
254,378,21412,https://www.collins.com/,https://smith.org/,2024-03-29 01:01:57,Nicaragua,Firefox,Windows,Tablet,1.02,737,8,1786,29,0,1,Twitter,2,497.01
255,1638,93051,http://www.williams-davis.info/,http://walker-mendoza.net/,2024-07-23 15:30:44,Cayman Islands,Opera,Windows,Tablet,7.88,1944,12,1305,32,1,1,Facebook,1,173.88
256,1794,9195,http://nielsen.com/,https://bullock-rogers.com/,2024-05-20 05:04:00,Cayman Islands,Edge,Windows,Tablet,7.98,608,12,2189,2,1,1,Google,2,132.4
257,723,93576,https://www.smith-ayala.com/,https://www.hardy.biz/,2024-05-13 10:03:55,United States Minor Outlying Islands,Safari,Android,Tablet,5.81,961,7,3029,44,1,1,Facebook,4,109.59
258,1524,17869,http://www.gaines-stark.com/,http://steele.com/,2024-03-17 13:16:02,Gibraltar,Chrome,iOS,Tablet,8.52,377,18,3078,41,0,1,Twitter,3,207.83
259,1791,90601,https://www.simmons.com/,http://salinas-lane.info/,2024-01-22 00:25:51,Ethiopia,Opera,iOS,Desktop,4.2,514,6,3140,8,1,1,Facebook,9,160.96
260,19,51608,http://www.humphrey.com/,https://www.johnson.com/,2024-07-18 02:03:24,Dominica,Chrome,Android,Mobile,6.46,1004,1,3401,37,0,0,Instagram,5,334.34
261,614,97965,https://www.shaffer.org/,https://www.stewart-ross.com/,2024-02-27 19:51:06,Nepal,Firefox,Linux,Mobile,3.2,1257,5,2117,49,1,0,Facebook,1,210.18
262,1708,4724,http://guzman-rivera.com/,https://www.ponce.com/,2024-01-23 23:42:19,Mayotte,Firefox,Android,Desktop,3.75,1360,16,2055,31,1,1,Twitter,1,302.26
263,124,40613,http://www.smith.com/,https://www.yu.com/,2024-03-03 08:19:00,Yemen,Firefox,Linux,Mobile,4.28,695,16,2752,6,1,1,LinkedIn,8,230.3
264,1146,59018,http://www.duke-gross.info/,http://www.andrews-dalton.info/,2024-02-26 21:43:28,Gibraltar,Edge,Android,Tablet,4.99,1283,10,3562,18,1,1,Facebook,8,120.93
265,1558,96721,https://smith.com/,https://kline.com/,2024-07-13 12:35:34,Maldives,Opera,Mac OS,Desktop,0.11,404,13,1504,20,1,0,Instagram,3,352.85
266,434,60418,https://www.gonzalez.com/,http://www.padilla.info/,2024-04-23 04:41:57,Vanuatu,Edge,Windows,Tablet,4.96,1958,1,1786,26,0,0,Twitter,8,183.96
267,70,28419,https://www.herman.com/,https://www.vasquez.com/,2024-01-03 16:08:42,Ireland,Edge,Mac OS,Tablet,2.21,639,19,958,32,1,1,Twitter,4,74.91
268,89,69970,http://www.lopez-guerra.net/,https://king.com/,2024-02-14 14:17:52,Suriname,Chrome,Windows,Desktop,1.68,728,11,882,41,1,0,Facebook,7,368.79
269,317,8057,http://www.franklin.net/,http://garner-lucas.info/,2024-03-10 16:00:43,Tokelau,Edge,Windows,Mobile,8.13,829,16,469,3,1,0,Instagram,7,342.87
270,1476,56061,https://www.boyle.org/,http://www.duarte.biz/,2024-02-27 03:09:40,Grenada,Chrome,iOS,Mobile,9.64,1303,3,2776,42,0,0,LinkedIn,4,471.61
271,632,7570,https://www.lucero.info/,http://maddox.net/,2024-06-29 12:16:11,Slovenia,Opera,Android,Mobile,5.42,1741,0,3009,36,0,1,Twitter,9,312.92
272,24,50175,http://rose.net/,http://thompson-clark.info/,2024-01-29 12:15:50,Bosnia and Herzegovina,Firefox,Mac OS,Tablet,9.11,110,18,3385,24,1,1,Google,0,166.88
273,1123,8981,http://www.fitzpatrick-arias.org/,http://www.johnson.info/,2024-02-02 13:37:53,Mauritania,Chrome,iOS,Mobile,6.47,1718,17,673,25,0,1,LinkedIn,8,310.34
274,1954,32292,http://burns-howell.org/,https://hamilton.com/,2024-01-27 00:03:27,Somalia,Chrome,Windows,Tablet,4.47,1588,16,389,4,1,0,Facebook,3,239.81
275,810,41302,http://wilson-rodriguez.com/,http://www.hernandez-alexander.com/,2024-05-29 16:26:54,Mauritania,Firefox,Linux,Desktop,1.55,1754,16,3355,18,0,0,Instagram,1,96.38
276,279,68074,https://www.rose-carter.com/,http://garcia-rodriguez.org/,2024-07-17 06:16:09,Niue,Edge,Mac OS,Tablet,3.34,1714,0,3461,34,0,0,LinkedIn,0,328.9
277,979,63653,https://porter.biz/,https://www.david.biz/,2024-06-14 05:45:06,Guadeloupe,Edge,Windows,Mobile,2.27,1575,7,474,33,1,0,Google,5,283.18
278,301,42183,http://www.thomas.com/,http://williams.org/,2024-07-23 18:13:02,Central African Republic,Chrome,Linux,Tablet,3.4,1079,15,2299,6,0,1,LinkedIn,6,49.77
279,1635,29697,http://www.kim.biz/,https://www.jackson-decker.com/,2024-04-10 20:58:49,Kyrgyz Republic,Firefox,Mac OS,Mobile,4.08,134,2,948,40,0,0,LinkedIn,9,177.16
280,810,78462,https://www.kelly.com/,http://www.robles-williams.info/,2024-05-08 04:32:08,Israel,Chrome,Mac OS,Desktop,7.39,1998,19,1033,10,0,0,Facebook,6,144.49
281,458,25777,https://www.powers-mitchell.biz/,http://weeks.com/,2024-01-31 02:48:37,Zimbabwe,Chrome,Mac OS,Desktop,5.08,1351,15,1937,25,0,1,Facebook,3,117.61
282,679,20275,http://www.may-ochoa.info/,https://www.ferrell-farmer.com/,2024-07-20 05:07:25,United States Virgin Islands,Safari,iOS,Desktop,3.39,1770,16,911,9,0,1,LinkedIn,1,252.67
283,303,58986,https://wallace-cobb.org/,http://clements.com/,2024-01-14 06:56:39,Libyan Arab Jamahiriya,Safari,Android,Tablet,8.43,277,15,3177,1,1,1,Google,5,267.67
284,1307,56277,https://www.ray.com/,https://www.hopkins-frey.com/,2024-06-13 01:59:08,Canada,Edge,Windows,Mobile,7.48,342,9,1962,47,1,0,Google,3,234.17
285,217,7721,https://www.miller.biz/,https://www.pena.net/,2024-03-29 07:25:29,Brazil,Edge,iOS,Tablet,4.24,999,12,506,3,0,1,Google,4,391.2
286,1549,74174,https://www.white.info/,http://cohen.net/,2024-05-26 04:11:04,Uzbekistan,Firefox,Android,Mobile,6.19,528,19,41,3,1,0,Twitter,2,140.67
287,1627,87378,http://fisher.info/,http://www.villanueva-black.org/,2024-01-29 08:42:47,Benin,Opera,iOS,Desktop,6.41,805,10,178,35,1,1,Facebook,2,174.4
288,837,36631,https://www.hayes.org/,http://lyons.com/,2024-06-28 13:17:25,French Guiana,Opera,Windows,Mobile,4.35,1898,14,2552,35,1,0,Google,5,55.93
289,183,59558,https://reyes.net/,http://www.merritt.com/,2024-02-22 16:43:44,Bulgaria,Firefox,Mac OS,Mobile,9.72,219,15,230,10,0,0,Twitter,5,63.55
290,746,7435,https://www.clark.com/,http://www.wright.info/,2024-01-26 18:00:16,Falkland Islands (Malvinas),Firefox,Android,Desktop,9.4,522,6,38,19,1,0,Twitter,0,198.99
